symbol,company,series,last_close,market_cap_cr,median_turnover_cr,median_trades,band_pct,gsm_stage,asm,exclude_reason,mcap_pending
MIDCAPADD,,,23.6,,0.018,31.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 31 trades/day median — one operator's book, not a market",False
HGM,HandsOn Global Management (HGM) Limited,EQ,46.74,,0.017,78.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 78 trades/day median — one operator's book, not a market",False
RKDL,Ravi Kumar Distilleries Limited,EQ,18.55,,0.017,83.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 83 trades/day median — one operator's book, not a market",False
RUCHINFRA,Ruchi Infrastructure Limited,EQ,5.82,,0.017,144.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 144 trades/day median — one operator's book, not a market",False
QUALITY30,,,20.96,,0.017,40.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 40 trades/day median — one operator's book, not a market",False
SAGARDEEP,Sagardeep Alloys Limited,EQ,23.62,,0.017,73.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 73 trades/day median — one operator's book, not a market",False
YOGI,Yogi Limited,EQ,165.4,,0.017,25.0,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 25 trades/day median — one operator's book, not a market",False
AIROLAM,Airo Lam limited,EQ,88.88,,0.017,43.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 43 trades/day median — one operator's book, not a market",False
MOPSE,,,98.57,,0.017,25.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 25 trades/day median — one operator's book, not a market",False
IPRINGLTD,IP Rings Limited,EQ,145.0,,0.017,50.0,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 50 trades/day median — one operator's book, not a market",False
SEMAC,Semac Construction Limited,EQ,288.0,,0.017,35.5,5.0,,,"5% circuit band — cannot exit on bad news; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 35 trades/day median — one operator's book, not a market",False
DHRUV,Dhruv Consultancy Services Limited,EQ,23.22,,0.017,72.0,5.0,,,"5% circuit band — cannot exit on bad news; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 72 trades/day median — one operator's book, not a market",False
PNC,Pritish Nandy Communications Limited,EQ,16.99,,0.016,171.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 171 trades/day median — one operator's book, not a market",False
SECMARK,SecMark Consultancy Limited,EQ,151.31,,0.016,30.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 30 trades/day median — one operator's book, not a market",False
CONSUMAXIS,,,122.8,,0.016,29.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 29 trades/day median — one operator's book, not a market",False
PIONEEREMB,Pioneer Embroideries Limited,EQ,21.95,,0.016,64.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 64 trades/day median — one operator's book, not a market",False
NPBET,,,287.9,,0.016,22.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 22 trades/day median — one operator's book, not a market",False
ASHOKAMET,Ashoka Metcast Limited,EQ,13.65,,0.016,107.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 107 trades/day median — one operator's book, not a market",False
TNTELE,Tamilnadu Telecommunication Limited,EQ,8.95,,0.016,88.0,20.0,0,,"GSM stage 0 — exchange surveillance, periodic call auction; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 88 trades/day median — one operator's book, not a market",False
EMETAL,,,13.53,,0.016,41.5,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 41 trades/day median — one operator's book, not a market",False
PALASHSECU,Palash Securities Limited,EQ,91.39,,0.016,63.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 63 trades/day median — one operator's book, not a market",False
VIJSOLX,Vijay Solvex Limited,EQ,690.0,,0.015,20.0,5.0,,,"5% circuit band — cannot exit on bad news; listed 11d ago — under a year of history, no trend to read; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 20 trades/day median — one operator's book, not a market",False
LKPSEC,LKP Securities Limited,EQ,15.44,,0.015,115.0,10.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 115 trades/day median — one operator's book, not a market",False
MOIPO,,,49.26,,0.015,36.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 36 trades/day median — one operator's book, not a market",False
MOSERVICE,,,31.22,,0.015,40.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 40 trades/day median — one operator's book, not a market",False
ELMDIV,,,36.65,,0.015,34.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 34 trades/day median — one operator's book, not a market",False
SELMC,SEL Manufacturing Company Limited,EQ,27.71,,0.015,86.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 86 trades/day median — one operator's book, not a market",False
IVZSENSEX,,,79.2,,0.015,18.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 18 trades/day median — one operator's book, not a market",False
AKASH,Akash Infra-Projects Limited,EQ,24.36,,0.015,60.0,20.0,,,"illiquid: Rs2 lakh median daily turnover (floor Rs50 lakh); only 60 trades/day median — one operator's book, not a market",False
CINEVISTA,Cinevista Limited,EQ,14.41,,0.014,67.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 67 trades/day median — one operator's book, not a market",False
SHANTI,Shanti Overseas (India) Limited,EQ,6.31,,0.014,79.0,20.0,0,,"GSM stage 0 — exchange surveillance, periodic call auction; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 79 trades/day median — one operator's book, not a market",False
SILLYMONKS,Silly Monks Entertainment Limited,EQ,16.01,,0.014,87.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 87 trades/day median — one operator's book, not a market",False
SHIVAAGRO,Shiva Global Agro Industries Limited,EQ,41.72,,0.014,40.0,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 40 trades/day median — one operator's book, not a market",False
PARNAXLAB,Parnax Lab Limited,EQ,128.4,,0.014,27.0,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 27 trades/day median — one operator's book, not a market",False
RTSPOWR,RTS Power Corporation Limited,EQ,88.3,,0.014,56.0,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 56 trades/day median — one operator's book, not a market",False
PEARLPOLY,Pearl Polymers Limited,EQ,15.16,,0.014,44.5,5.0,,,"5% circuit band — cannot exit on bad news; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 44 trades/day median — one operator's book, not a market",False
GROBTEA,The Grob Tea Company Limited,EQ,991.6,,0.014,27.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 27 trades/day median — one operator's book, not a market",False
NEAGI,Neelamalai Agro Industries Limited,EQ,3450.0,,0.014,11.5,5.0,,,"5% circuit band — cannot exit on bad news; listed 130d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 11 trades/day median — one operator's book, not a market",False
ARCHIES,Archies Limited,EQ,13.4,,0.013,80.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 80 trades/day median — one operator's book, not a market",False
PML,Paul Merchants Limited,EQ,485.15,,0.013,25.0,20.0,,,"listed 130d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 25 trades/day median — one operator's book, not a market",False
QUINT,Quint Digital Limited,EQ,40.74,,0.013,52.0,20.0,,,"listed 130d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 52 trades/day median — one operator's book, not a market",False
LOYALTEX,Loyal Textile Mills Limited,EQ,226.02,,0.013,27.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 27 trades/day median — one operator's book, not a market",False
SWARNSAR,Swarnsarita Jewels India Limited,EQ,34.41,,0.013,40.5,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 40 trades/day median — one operator's book, not a market",False
DANGEE,Dangee Dums Limited,EQ,2.86,,0.013,111.0,10.0,,,"price Rs2.86 below the Rs5 floor (tick size ~1% of price; the spread eats the edge); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 111 trades/day median — one operator's book, not a market",False
HDFCLOWVOL,,,20.74,,0.013,65.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 65 trades/day median — one operator's book, not a market",False
LFIC,Lakshmi Finance & Industrial Corporation Limited,EQ,137.6,,0.013,35.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 35 trades/day median — one operator's book, not a market",False
IWP,The Indian Wood Products Company Limited,EQ,34.03,,0.013,41.0,20.0,,,"listed 130d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 41 trades/day median — one operator's book, not a market",False
KARMAENG,Karma Energy Limited,EQ,38.84,,0.013,76.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 76 trades/day median — one operator's book, not a market",False
ORTINGLOBE,ORTIN GLOBAL LIMITED,EQ,14.93,,0.012,36.5,5.0,0,,"GSM stage 0 — exchange surveillance, periodic call auction; 5% circuit band — cannot exit on bad news; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 36 trades/day median — one operator's book, not a market",False
DNAMEDIA,Diligent Media Corporation Limited,EQ,2.57,,0.012,112.0,20.0,0,,"GSM stage 0 — exchange surveillance, periodic call auction; price Rs2.57 below the Rs5 floor (tick size ~1% of price; the spread eats the edge); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 112 trades/day median — one operator's book, not a market",False
LICNETFN50,,,271.55,,0.012,27.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 27 trades/day median — one operator's book, not a market",False
MOMETAL,,,13.62,,0.012,26.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 26 trades/day median — one operator's book, not a market",False
KANANIIND,Kanani Industries Limited,EQ,1.52,,0.012,217.0,20.0,,,"price Rs1.52 below the Rs5 floor (tick size ~1% of price; the spread eats the edge); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 217 trades/day median — one operator's book, not a market",False
SBIVALETF,,,14.8,,0.012,42.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 42 trades/day median — one operator's book, not a market",False
HBESD,HB Estate Developers Limited,EQ,74.5,,0.011,23.0,20.0,,,"listed 130d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 23 trades/day median — one operator's book, not a market",False
CELEBRITY,Celebrity Fashions Limited,EQ,6.8,,0.011,99.0,20.0,0,,"GSM stage 0 — exchange surveillance, periodic call auction; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 99 trades/day median — one operator's book, not a market",False
SAYAJIIND,Sayaji Industries Limited,EQ,116.97,,0.011,37.5,5.0,,,"5% circuit band — cannot exit on bad news; listed 11d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 37 trades/day median — one operator's book, not a market",False
TECILCHEM,TECIL Chemicals and Hydro Power Limited,EQ,9.58,,0.011,94.0,20.0,0,,"GSM stage 0 — exchange surveillance, periodic call auction; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 94 trades/day median — one operator's book, not a market",False
PIONRINV,Pioneer Investcorp Limited,BE,93.26,,0.011,67.0,5.0,,,"series BE (trade-to-trade / SME — not normal rolling settlement); 5% circuit band — cannot exit on bad news; listed 130d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 67 trades/day median — one operator's book, not a market",False
MON50EQUAL,,,33.71,,0.011,52.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 52 trades/day median — one operator's book, not a market",False
MOBANK10,,,16.85,,0.011,70.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 70 trades/day median — one operator's book, not a market",False
GROWWLOVOL,,,10.47,,0.011,113.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 113 trades/day median — one operator's book, not a market",False
ARYAMAN,Aryaman Financial Services Limited,EQ,644.3,,0.011,13.5,20.0,,,"listed 11d ago — under a year of history, no trend to read; illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 13 trades/day median — one operator's book, not a market",False
LOWVOL,,,208.13,,0.011,11.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 11 trades/day median — one operator's book, not a market",False
INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,EQ,32.19,,0.011,58.0,20.0,,,"illiquid: Rs1 lakh median daily turnover (floor Rs50 lakh); only 58 trades/day median — one operator's book, not a market",False
